"Name"	"Id"	"Path"	"Path Ids"
"Brake Services"	5000217	"Automotive | Services | Brake Services"	"1020005 | 1023947 | 5000217"
"Hidden"	1031421	"Automotive | Services | Hidden"	"1020005 | 1023947 | 1031421"
"Maintenance"	1023950	"Automotive | Services | Maintenance"	"1020005 | 1023947 | 1023950"
"Tires & Wheels"	1289593068	"Automotive | Tires & Wheels"	"1020005 | 1289593068"
"Custom Wheels"	1289602359	"Automotive | Tires & Wheels | Custom Wheels"	"1020005 | 1289593068 | 1289602359"
"Tire & Wheel Accessories"	1289602414	"Automotive | Tires & Wheels | Tire & Wheel Accessories"	"1020005 | 1289593068 | 1289602414"
"Lug Nuts"	1286055176	"Automotive | Tires & Wheels | Tire & Wheel Accessories | Lug Nuts"	"1020005 | 1289593068 | 1289602414 | 1286055176"
"Tire Chains"	1289602941	"Automotive | Tires & Wheels | Tire & Wheel Accessories | Tire Chains"	"1020005 | 1289593068 | 1289602414 | 1289602941"
"Tire Covers"	1289602954	"Automotive | Tires & Wheels | Tire & Wheel Accessories | Tire Covers"	"1020005 | 1289593068 | 1289602414 | 1289602954"
"Tire Pressure Sensor"	1289602989	"Automotive | Tires & Wheels | Tire & Wheel Accessories | Tire Pressure Sensor"	"1020005 | 1289593068 | 1289602414 | 1289602989"
"Tire Relocation"	1289603022	"Automotive | Tires & Wheels | Tire & Wheel Accessories | Tire Relocation"	"1020005 | 1289593068 | 1289602414 | 1289603022"
"Tire Repair & Sealant"	1289603056	"Automotive | Tires & Wheels | Tire & Wheel Accessories | Tire Repair & Sealant"	"1020005 | 1289593068 | 1289602414 | 1289603056"
"Valve Stems, Weights & Studs"	1289603084	"Automotive | Tires & Wheels | Tire & Wheel Accessories | Valve Stems, Weights & Studs"	"1020005 | 1289593068 | 1289602414 | 1289603084"
"Wheel Covers"	1289603085	"Automotive | Tires & Wheels | Tire & Wheel Accessories | Wheel Covers"	"1020005 | 1289593068 | 1289602414 | 1289603085"
"Wheel Locks"	1289603117	"Automotive | Tires & Wheels | Tire & Wheel Accessories | Wheel Locks"	"1020005 | 1289593068 | 1289602414 | 1289603117"
"Wheel Spacers"	1289603140	"Automotive | Tires & Wheels | Tire & Wheel Accessories | Wheel Spacers"	"1020005 | 1289593068 | 1289602414 | 1289603140"
"Tires"	1289602424	"Automotive | Tires & Wheels | Tires"	"1020005 | 1289593068 | 1289602424"
"All Tires"	1289603153	"Automotive | Tires & Wheels | Tires | All Tires"	"1020005 | 1289593068 | 1289602424 | 1289603153"
"Car Tires"	1289603174	"Automotive | Tires & Wheels | Tires | Car Tires"	"1020005 | 1289593068 | 1289602424 | 1289603174"
"Light Truck & SUV Tires"	1289603218	"Automotive | Tires & Wheels | Tires | Light Truck & SUV Tires"	"1020005 | 1289593068 | 1289602424 | 1289603218"
"RV Tires"	1289603223	"Automotive | Tires & Wheels | Tires | RV Tires"	"1020005 | 1289593068 | 1289602424 | 1289603223"
"Specialty Tires"	1289603253	"Automotive | Tires & Wheels | Tires | Specialty Tires"	"1020005 | 1289593068 | 1289602424 | 1289603253"
"Winter Tires"	1289603303	"Automotive | Tires & Wheels | Tires | Winter Tires"	"1020005 | 1289593068 | 1289602424 | 1289603303"
"Towing & Hitches"	1289593096	"Automotive | Towing & Hitches"	"1020005 | 1289593096"
"Hitches"	1289602470	"Automotive | Towing & Hitches | Hitches"	"1020005 | 1289593096 | 1289602470"
"Class I Hitches"	1289602850	"Automotive | Towing & Hitches | Hitches | Class I Hitches"	"1020005 | 1289593096 | 1289602470 | 1289602850"
"Class II Hitches"	1289602872	"Automotive | Towing & Hitches | Hitches | Class II Hitches"	"1020005 | 1289593096 | 1289602470 | 1289602872"
"Class III, IV, V Hitches"	1289602897	"Automotive | Towing & Hitches | Hitches | Class III, IV, V Hitches"	"1020005 | 1289593096 | 1289602470 | 1289602897"
"Fifth Wheel Gooseneck Hitch"	1289602926	"Automotive | Towing & Hitches | Hitches | Fifth Wheel Gooseneck Hitch"	"1020005 | 1289593096 | 1289602470 | 1289602926"
"Towing Accessories"	1289602454	"Automotive | Towing & Hitches | Towing Accessories"	"1020005 | 1289593096 | 1289602454"
"Air Helper System"	1289602498	"Automotive | Towing & Hitches | Towing Accessories | Air Helper System"	"1020005 | 1289593096 | 1289602454 | 1289602498"
"Ball Mounts & Draw Bars"	1289602510	"Automotive | Towing & Hitches | Towing Accessories | Ball Mounts & Draw Bars"	"1020005 | 1289593096 | 1289602454 | 1289602510"
"Cargo Tray"	1289602529	"Automotive | Towing & Hitches | Towing Accessories | Cargo Tray"	"1020005 | 1289593096 | 1289602454 | 1289602529"
"Electrical Accessories"	1289602553	"Automotive | Towing & Hitches | Towing Accessories | Electrical Accessories"	"1020005 | 1289593096 | 1289602454 | 1289602553"
"Helper Leaf Springs"	1289602557	"Automotive | Towing & Hitches | Towing Accessories | Helper Leaf Springs"	"1020005 | 1289593096 | 1289602454 | 1289602557"
"Hitch Balls"	1289602600	"Automotive | Towing & Hitches | Towing Accessories | Hitch Balls"	"1020005 | 1289593096 | 1289602454 | 1289602600"
"Hitch Receiver Covers"	1289602604	"Automotive | Towing & Hitches | Towing Accessories | Hitch Receiver Covers"	"1020005 | 1289593096 | 1289602454 | 1289602604"
"Specialty Towing Accessories"	1289602636	"Automotive | Towing & Hitches | Towing Accessories | Specialty Towing Accessories"	"1020005 | 1289593096 | 1289602454 | 1289602636"
"Tow Bar"	1289602684	"Automotive | Towing & Hitches | Towing Accessories | Tow Bar"	"1020005 | 1289593096 | 1289602454 | 1289602684"
"Towing Mirrors"	1289602688	"Automotive | Towing & Hitches | Towing Accessories | Towing Mirrors"	"1020005 | 1289593096 | 1289602454 | 1289602688"
"Trailer Brake"	1289602736	"Automotive | Towing & Hitches | Towing Accessories | Trailer Brake"	"1020005 | 1289593096 | 1289602454 | 1289602736"
"Trailers"	1289602769	"Automotive | Towing & Hitches | Towing Accessories | Trailers"	"1020005 | 1289593096 | 1289602454 | 1289602769"
"Weight Distributing System"	1289602772	"Automotive | Towing & Hitches | Towing Accessories | Weight Distributing System"	"1020005 | 1289593096 | 1289602454 | 1289602772"
"Winches"	1289602799	"Automotive | Towing & Hitches | Towing Accessories | Winches"	"1020005 | 1289593096 | 1289602454 | 1289602799"
"Baby"	1020004	"Baby"	1020004
"Baby & Toddler Clothing"	1030217	"Baby | Baby & Toddler Clothing"	"1020004 | 1030217"
"Baby & Toddler Accessories"	5000275	"Baby | Baby & Toddler Clothing | Baby & Toddler Accessories"	"1020004 | 1030217 | 5000275"
"Baby & Toddler Swimwear"	5000276	"Baby | Baby & Toddler Clothing | Baby & Toddler Swimwear"	"1020004 | 1030217 | 5000276"
"Baptism Clothing"	1030222	"Baby | Baby & Toddler Clothing | Baptism Clothing"	"1020004 | 1030217 | 1030222"
"Bodysuits"	1209761116	"Baby | Baby & Toddler Clothing | Bodysuits"	"1020004 | 1030217 | 1209761116"
"Bottoms"	1030221	"Baby | Baby & Toddler Clothing | Bottoms"	"1020004 | 1030217 | 1030221"
"Character Apparel"	1030218	"Baby | Baby & Toddler Clothing | Character Apparel"	"1020004 | 1030217 | 1030218"
"Collections & Sets"	1030224	"Baby | Baby & Toddler Clothing | Collections & Sets"	"1020004 | 1030217 | 1030224"
"Dresswear"	1030229	"Baby | Baby & Toddler Clothing | Dresswear"	"1020004 | 1030217 | 1030229"
"Layette Collections & Gift Sets"	1030225	"Baby | Baby & Toddler Clothing | Layette Collections & Gift Sets"	"1020004 | 1030217 | 1030225"
"Outerwear"	1030223	"Baby | Baby & Toddler Clothing | Outerwear"	"1020004 | 1030217 | 1030223"
"School Uniforms"	1206313297	"Baby | Baby & Toddler Clothing | School Uniforms"	"1020004 | 1030217 | 1206313297"
"Sleepwear"	1030220	"Baby | Baby & Toddler Clothing | Sleepwear"	"1020004 | 1030217 | 1030220"
"Socks & Underwear"	1030219	"Baby | Baby & Toddler Clothing | Socks & Underwear"	"1020004 | 1030217 | 1030219"
"Tops"	1030228	"Baby | Baby & Toddler Clothing | Tops"	"1020004 | 1030217 | 1030228"
"Baby Bedding"	5000277	"Baby | Baby Bedding"	"1020004 | 5000277"
"Baby Bedding Sets & Collections"	5000278	"Baby | Baby Bedding | Baby Bedding Sets & Collections"	"1020004 | 5000277 | 5000278"
"Baby Blankets"	5000279	"Baby | Baby Bedding | Baby Blankets"	"1020004 | 5000277 | 5000279"
"Baby Pillows"	5000284	"Baby | Baby Bedding | Baby Pillows"	"1020004 | 5000277 | 5000284"
"Crib Bumpers"	5000280	"Baby | Baby Bedding | Crib Bumpers"	"1020004 | 5000277 | 5000280"
"Crib Mattress Pads"	5000282	"Baby | Baby Bedding | Crib Mattress Pads"	"1020004 | 5000277 | 5000282"
"Crib Mattresses"	5000283	"Baby | Baby Bedding | Crib Mattresses"	"1020004 | 5000277 | 5000283"
"Crib Rail Covers"	5000285	"Baby | Baby Bedding | Crib Rail Covers"	"1020004 | 5000277 | 5000285"
"Crib Sheets"	5000286	"Baby | Baby Bedding | Crib Sheets"	"1020004 | 5000277 | 5000286"
"Crib Skirts"	5000281	"Baby | Baby Bedding | Crib Skirts"	"1020004 | 5000277 | 5000281"
"Mobiles"	5000288	"Baby | Baby Bedding | Mobiles"	"1020004 | 5000277 | 5000288"
"Toddler Bed Skirts"	5000287	"Baby | Baby Bedding | Toddler Bed Skirts"	"1020004 | 5000277 | 5000287"
"Baby Bundles"	1226889204	"Baby | Baby Bundles"	"1020004 | 1226889204"
"Baby Bedding Bundles"	1253438657	"Baby | Baby Bundles | Baby Bedding Bundles"	"1020004 | 1226889204 | 1253438657"
"Baby Feeding Bundles"	1274190903	"Baby | Baby Bundles | Baby Feeding Bundles"	"1020004 | 1226889204 | 1274190903"
"Baby Gear Bundles"	1226908234	"Baby | Baby Bundles | Baby Gear Bundles"	"1020004 | 1226889204 | 1226908234"
"Baby Gift Bundles"	1226908268	"Baby | Baby Bundles | Baby Gift Bundles"	"1020004 | 1226889204 | 1226908268"
"Baby Health & Safety Bundles"	1234144928	"Baby | Baby Bundles | Baby Health & Safety Bundles"	"1020004 | 1226889204 | 1234144928"
"Diapering Bundles"	1234144926	"Baby | Baby Bundles | Diapering Bundles"	"1020004 | 1226889204 | 1234144926"
"Nursery Furniture Bundles"	1226908245	"Baby | Baby Bundles | Nursery Furniture Bundles"	"1020004 | 1226889204 | 1226908245"
"Toddler Furniture Bundles"	1274190907	"Baby | Baby Bundles | Toddler Furniture Bundles"	"1020004 | 1226889204 | 1274190907"
"Twin Bundles"	1226908279	"Baby | Baby Bundles | Twin Bundles"	"1020004 | 1226889204 | 1226908279"
"Baby Car Seats & Strollers"	1221758596	"Baby | Baby Car Seats & Strollers"	"1020004 | 1221758596"
"Baby Travel Accessories"	5000299	"Baby | Baby Car Seats & Strollers | Baby Travel Accessories"	"1020004 | 1221758596 | 5000299"
"Car Seats"	1020373	"Baby | Baby Car Seats & Strollers | Car Seats"	"1020004 | 1221758596 | 1020373"
"Strollers & Travel Systems"	1020375	"Baby | Baby Car Seats & Strollers | Strollers & Travel Systems"	"1020004 | 1221758596 | 1020375"
"Baby Food & Nutrition"	1029887	"Baby | Baby Food & Nutrition"	"1020004 | 1029887"
"Drinks & Juices"	1029927	"Baby | Baby Food & Nutrition | Drinks & Juices"	"1020004 | 1029887 | 1029927"
"Foods"	1029922	"Baby | Baby Food & Nutrition | Foods"	"1020004 | 1029887 | 1029922"
"Formula"	1029925	"Baby | Baby Food & Nutrition | Formula"	"1020004 | 1029887 | 1029925"
"Baby Furniture"	5000289	"Baby | Baby Furniture"	"1020004 | 5000289"
"Bassinets & Cradles"	5000290	"Baby | Baby Furniture | Bassinets & Cradles"	"1020004 | 5000289 | 5000290"
"Changing Table Pads & Covers"	5000291	"Baby | Baby Furniture | Changing Table Pads & Covers"	"1020004 | 5000289 | 5000291"
"Changing Tables"	5000292	"Baby | Baby Furniture | Changing Tables"	"1020004 | 5000289 | 5000292"
"Crib Mattresses"	5000283	"Baby | Baby Furniture | Crib Mattresses"	"1020004 | 5000289 | 5000283"
"Cribs"	5000293	"Baby | Baby Furniture | Cribs"	"1020004 | 5000289 | 5000293"
"Gliders & Rockers"	5000294	"Baby | Baby Furniture | Gliders & Rockers"	"1020004 | 5000289 | 5000294"
"Nursery Dressers & Armoires"	5000295	"Baby | Baby Furniture | Nursery Dressers & Armoires"	"1020004 | 5000289 | 5000295"
"Nursery Furniture Collections"	5000296	"Baby | Baby Furniture | Nursery Furniture Collections"	"1020004 | 5000289 | 5000296"
"Nursery Storage & Organization"	5000297	"Baby | Baby Furniture | Nursery Storage & Organization"	"1020004 | 5000289 | 5000297"
"Baby Gear"	1020030	"Baby | Baby Gear"	"1020004 | 1020030"
"Baby Swings"	5000298	"Baby | Baby Gear | Baby Swings"	"1020004 | 1020030 | 5000298"
"Baby Travel Accessories"	5000299	"Baby | Baby Gear | Baby Travel Accessories"	"1020004 | 1020030 | 5000299"
"Bouncers"	1020369	"Baby | Baby Gear | Bouncers"	"1020004 | 1020030 | 1020369"
"Car Seats"	1020373	"Baby | Baby Gear | Car Seats"	"1020004 | 1020030 | 1020373"
"Carriers, Slings & Backpacks"	1020374	"Baby | Baby Gear | Carriers, Slings & Backpacks"	"1020004 | 1020030 | 1020374"
"High Chairs & Boosters"	1270769956	"Baby | Baby Gear | High Chairs & Boosters"	"1020004 | 1020030 | 1270769956"
"Play Yards"	1020376	"Baby | Baby Gear | Play Yards"	"1020004 | 1020030 | 1020376"
"Strollers & Travel Systems"	1020375	"Baby | Baby Gear | Strollers & Travel Systems"	"1020004 | 1020030 | 1020375"
"Swings"	1020370	"Baby | Baby Gear | Swings"	"1020004 | 1020030 | 1020370"
"Walkers & Jumpers"	1020371	"Baby | Baby Gear | Walkers & Jumpers"	"1020004 | 1020030 | 1020371"
"Baby Health & Safety"	1020029	"Baby | Baby Health & Safety"	"1020004 | 1020029"
"Baby Bathing & Safety"	1020365	"Baby | Baby Health & Safety | Baby Bathing & Safety"	"1020004 | 1020029 | 1020365"
"Baby Friendly Cleaning Products"	1029905	"Baby | Baby Health & Safety | Baby Friendly Cleaning Products"	"1020004 | 1020029 | 1029905"
"Baby Gates"	1020367	"Baby | Baby Health & Safety | Baby Gates"	"1020004 | 1020029 | 1020367"
"Baby Monitors & Gadgets"	5000300	"Baby | Baby Health & Safety | Baby Monitors & Gadgets"	"1020004 | 1020029 | 5000300"
"Baby Protective Gear"	1336569999	"Baby | Baby Health & Safety | Baby Protective Gear"	"1020004 | 1020029 | 1336569999"
"Childproofing"	1022925	"Baby | Baby Health & Safety | Childproofing"	"1020004 | 1020029 | 1022925"
"Health & Grooming"	1029938	"Baby | Baby Health & Safety | Health & Grooming"	"1020004 | 1020029 | 1029938"
"Monitors & Gadgets"	1020368	"Baby | Baby Health & Safety | Monitors & Gadgets"	"1020004 | 1020029 | 1020368"
"Baby Toys"	1020034	"Baby | Baby Toys"	"1020004 | 1020034"
"Baby Ride On Toys"	1029921	"Baby | Baby Toys | Baby Ride On Toys"	"1020004 | 1020034 | 1029921"
"Bath Toys"	1020396	"Baby | Baby Toys | Bath Toys"	"1020004 | 1020034 | 1020396"
"Crib, Stroller & Car Seat Toys"	1020394	"Baby | Baby Toys | Crib, Stroller & Car Seat Toys"	"1020004 | 1020034 | 1020394"
"Dolls & Stuffed Toys"	1020393	"Baby | Baby Toys | Dolls & Stuffed Toys"	"1020004 | 1020034 | 1020393"
"Educational Toys"	1029935	"Baby | Baby Toys | Educational Toys"	"1020004 | 1020034 | 1029935"
"Floor & Activity Toys"	1020392	"Baby | Baby Toys | Floor & Activity Toys"	"1020004 | 1020034 | 1020392"
"Rattles & Musical Toys"	1020390	"Baby | Baby Toys | Rattles & Musical Toys"	"1020004 | 1020034 | 1020390"
"Diapering"	1020031	"Baby | Diapering"	"1020004 | 1020031"
"Baby Wipes"	5000301	"Baby | Diapering | Baby Wipes"	"1020004 | 1020031 | 5000301"
"Cloth Diapers"	1029923	"Baby | Diapering | Cloth Diapers"	"1020004 | 1020031 | 1029923"
"Diaper Bags"	1020378	"Baby | Diapering | Diaper Bags"	"1020004 | 1020031 | 1020378"
"Diaper Pails"	1020379	"Baby | Diapering | Diaper Pails"	"1020004 | 1020031 | 1020379"
"Diaper Rash Relief"	1029897	"Baby | Diapering | Diaper Rash Relief"	"1020004 | 1020031 | 1029897"
"Diaper Stackers"	1022861	"Baby | Diapering | Diaper Stackers"	"1020004 | 1020031 | 1022861"
"Disposable Diapers"	1024810	"Baby | Diapering | Disposable Diapers"	"1020004 | 1020031 | 1024810"
"Potty Training"	1020380	"Baby | Diapering | Potty Training"	"1020004 | 1020031 | 1020380"
"Feeding"	1020032	"Baby | Feeding"	"1020004 | 1020032"
"Bibs & Burp Cloths"	1029902	"Baby | Feeding | Bibs & Burp Cloths"	"1020004 | 1020032 | 1029902"
"Bottle Accessories"	1029916	"Baby | Feeding | Bottle Accessories"	"1020004 | 1020032 | 1029916"
"Bottles"	1020382	"Baby | Feeding | Bottles"	"1020004 | 1020032 | 1020382"
"Breastfeeding"	1020383	"Baby | Feeding | Breastfeeding"	"1020004 | 1020032 | 1020383"
"Cups & Tableware"	1020381	"Baby | Feeding | Cups & Tableware"	"1020004 | 1020032 | 1020381"
"High Chairs & Boosters"	1270769956	"Baby | Feeding | High Chairs & Boosters"	"1020004 | 1020032 | 1270769956"
"Nipples"	1029913	"Baby | Feeding | Nipples"	"1020004 | 1020032 | 1029913"
"Nursing Pillows & Covers"	1223333648	"Baby | Feeding | Nursing Pillows & Covers"	"1020004 | 1020032 | 1223333648"
"Pacifiers"	1029928	"Baby | Feeding | Pacifiers"	"1020004 | 1020032 | 1029928"
"Teethers"	1029915	"Baby | Feeding | Teethers"	"1020004 | 1020032 | 1029915"
"Gifts"	1029889	"Baby | Gifts"	"1020004 | 1029889"
"Gifts"	1029939	"Baby | Gifts | Gifts"	"1020004 | 1029889 | 1029939"
"Nursery Decor"	5000302	"Baby | Nursery Decor"	"1020004 | 5000302"
"Mobiles"	5000288	"Baby | Nursery Decor | Mobiles"	"1020004 | 5000302 | 5000288"
"Nursery Clocks"	5000303	"Baby | Nursery Decor | Nursery Clocks"	"1020004 | 5000302 | 5000303"
"Nursery Drapes & Curtains"	5000304	"Baby | Nursery Decor | Nursery Drapes & Curtains"	"1020004 | 5000302 | 5000304"
"Nursery Hampers"	5000305	"Baby | Nursery Decor | Nursery Hampers"	"1020004 | 5000302 | 5000305"
"Nursery Lighting"	5000306	"Baby | Nursery Decor | Nursery Lighting"	"1020004 | 5000302 | 5000306"
"Nursery Photo Albums & Frames"	5000307	"Baby | Nursery Decor | Nursery Photo Albums & Frames"	"1020004 | 5000302 | 5000307"
"Nursery Rugs"	5000310	"Baby | Nursery Decor | Nursery Rugs"	"1020004 | 5000302 | 5000310"
"Nursery Wall Decor"	5000308	"Baby | Nursery Decor | Nursery Wall Decor"	"1020004 | 5000302 | 5000308"
"Plush"	5000309	"Baby | Nursery Decor | Plush"	"1020004 | 5000302 | 5000309"
"Toy Bags"	5000311	"Baby | Nursery Decor | Toy Bags"	"1020004 | 5000302 | 5000311"
